name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt
Eat Chow,211 62nd St,New American,aliso viejo,,,,,,,
Hatam Restaurant,25800 Jeronimo Rd 402,Persian,aliso viejo,,,,,,,
Jersey Mike's Subs,24006 Aliso Creek Rd Suite A18,Sandwich,aliso viejo,,,,,,,
K'ya Bistro,1287 S Coast Hwy,Bistro,aliso viejo,,,,,,,
Bubba Gump Shrimp Co,321 W Katella Ave Suite 101,Seafood,anaheim,,,,,,,
FiREiCE,400 Disney Way,Grill,anaheim,,,,,,,
Napa Rose,1313 Disneyland Dr,Californian,anaheim,,,,,,,
Steakhouse 55,1150 W Magic Way,Steak,anaheim,,,,,,,
The Original Pancake House,1418 E Lincoln Ave,Breakfast,anaheim,,,,,,,
Marri's Pizza & Pasta,1194 W Katella Ave,Italian,anaheim,,,,,,,
Orange Roll & Sushi,327 S Anaheim Blvd B,Sushi,anaheim,,,,,,,
Wood Ranch BBQ & Grill,8022 E Santa Ana Canyon Rd,Barbecue,anaheim,,,,,,,
Ralph Brennan's Jazz Kitchen,1590 Disneyland Dr,Familyfriendly,anaheim,,,,,,,
Mi Casa Mexicana,630 W Orangewood Ave,Mexican,anaheim,,,,,,,
nFuse Restaurant Bar & Lounge,700 W Convention Way,Restaurant,anaheim,,,,,,,
JT Schmid's Restaurant & Brewery,2610 E Katella Ave,Brewpub,anaheim,,,,,,,
Longboard Restaurant & Pub,217 Main St,American,anaheim,,,,,,,
California Pizza Kitchen at Anaheim Garden Walk,Garden Walk 321 W Katella Ave Ste 104,Pizza,anaheim,,,,,,,
Cortina's Italian Market,2175 W Orange Ave,Italian grocery store,anaheim,,,,,,,
PF Chang's,321 W Katella Ave Suite 120,Chinese,anaheim,,,,,,,
Anaheim White House,887 S Anaheim Blvd,Italian,anaheim,,,,,,,
Healthy Junk,201 W Center Street Promenade B,Vegan,anaheim,,,,,,,
Catal Restaurant,Downtown Disney 1580 Disneyland Dr,American,anaheim,,,,,,,
The Catch,2100 E Katella Ave 104,Seafood,anaheim,,,,,,,
Yagi Japanese Restaurant,6324 E Santa Ana Canyon Rd,Sushi,anaheim,,,,,,,
Mimi's Cafe,1400 S Harbor Blvd,Bistro,anaheim,,,,,,,
Zov's,1801 E Katella Ave,Restaurant,anaheim,,,,,,,
Karl Strauss Brewing Company,2390 E Orangewood Ave 100,Brewery,anaheim,,,,,,,
The Pizza Press,1700 S Harbor Blvd,Pizza,anaheim,,,,,,,
Tortilla Jo's,1510 Disneyland Dr,Mexican,anaheim,,,,,,,
The Scratch Room,2415 Lincoln Ave,Breakfast,anaheim,,,,,,,
The Cheesecake Factory,321 W Katella Ave,Restaurant,anaheim,,,,,,,
Olive Tree Restaurant,518 S Brookhurst St 1,Middle Eastern,anaheim,,,,,,,
Pokinometry,184 S Harbor Blvd,Sushi,anaheim,,,,,,,
Thuyen Vien Vegetarian Restaurant,1740 S Euclid St,Vietnamese,anaheim,,,,,,,
Aleppo's Kitchen,513 12 S Brookhurst St,Mediterranean,anaheim,,,,,,,
McCormick & Schmick's Grille,321 W Katella Ave,Restaurant,anaheim,,,,,,,
Georgia's,440 S Anaheim Blvd 209a,Soul,anaheim,,,,,,,
Carolina's Italian Restaurant,915 S Harbor Blvd,Italian,anaheim,,,,,,,
Munch Thai Food & Sweet Tea,880 W Lincoln Ave,Thai,anaheim,,,,,,,
Rufino's Italian Restaurant,938 S Euclid St,Italian,anaheim,,,,,,,
MFK BY AYSEE MODERN FILIPINO KITCHEN,2620 W La Palma Ave,Filipino,anaheim,,,,,,,
California Fish Grill,5675 E La Palma Ave 195,Seafood,anaheim,,,,,,,
Rosine's,721 S Weir Canyon Rd,Mediterranean,anaheim,,,,,,,
Burger Theory  Anaheim California,1915 S Manchester Ave,American,anaheim,,,,,,,
True Seasons Organic Kitchen,5675 E La Palma Ave,Organic,anaheim,,,,,,,
Mas' Chinese Islamic Restaurant,601 E Orangethorpe Ave,Chinese,anaheim,,,,,,,
Tony Roma's,1640 S Harbor Blvd,American,anaheim,,,,,,,
Islands Restaurant Anaheim Hills,105 S Festival Dr,American,anaheim,,,,,,,
Jasmine,1925 E Lincoln Ave,Mediterranean,anaheim,,,,,,,
Coco's Bakery Restaurant,1100 W Katella Ave,Restaurant,anaheim,,,,,,,
Jagerhaus,2525 E Ball Rd,German,anaheim,,,,,,,
Suthathip Thai Restaurant,430 S Anaheim Hills Rd ste h&j,Thai,anaheim,,,,,,,
Mix Restaurant,777 W Convention Way,American,anaheim,,,,,,,
La Casa Garcia,531 W Chapman Ave,Mexican,anaheim,,,,,,,
Rutabegorz,211 N Pomona Ave,American,anaheim,,,,,,,
Roscoe's House of Chicken and Waffles,2110 S Harbor Blvd,Chicken,anaheim,,,,,,,
Metro Ale House & Grill,197 E 2nd St,Grill,anaheim,,,,,,,
Uni Luv Restaurant,928 S Western Ave 132,Restaurant,anaheim,,,,,,,
Hatam Restaurant,1112 N Brookhurst St,Restaurant,anaheim,,,,,,,
Denny's,1610 S Harbor Blvd,Diner,anaheim,,,,,,,
Benihana,2100 E Ball Rd,Japanese,anaheim,,,,,,,
Earl of Sandwich,1565 S Disneyland Dr,Sandwich,anaheim,,,,,,,
Los Cabo's Tacos Y Mariscos 1,1731 Katella Ave,Mexican,anaheim,,,,,,,
Sabrosada Fresh Mexican Food,1770 S Harbor Blvd 128,Mexican,anaheim,,,,,,,
The Kroft Anaheim,440 S Anaheim Blvd 109,New American,anaheim,,,,,,,
Willy's Eatery,2101 E Ball Rd,Greek,anaheim,,,,,,,
Jav's BarBQ,500 S Anaheim Blvd D,Barbecue,anaheim,,,,,,,
Dunarea Restaurant,821 N Euclid St,Romanian,anaheim,,,,,,,
Pour Vida Latin Flavor,185 W Center Street Promenade,Latin American,anaheim,,,,,,,
NORMS Restaurant,1125 N Euclid St,Restaurant,anaheim,,,,,,,
Carthay Circle Restaurant,Disney California Adventure Park Carthay Circle,Restaurant,anaheim,,,,,,,
Goofy's Kitchen,Disneyland Hotel,American,anaheim,,,,,,,
Kookoo Grill  The Original Fusion Teriyaki Joint,202 W Lincoln Ave,Asian Fusion,anaheim,,,,,,,
El Mahroosa Restaurant & Cafe,930 S Brookhurst St,Mediterranean,anaheim,,,,,,,
House of Blues Anaheim,400 W Disney Way Suite 337,Restaurant,anaheim,,,,,,,
Kettlebar Steam Cooking,440 S Anaheim Blvd 106,American,anaheim,,,,,,,
El Cholo,8200 E Santa Ana Canyon Rd,Mexican,anaheim,,,,,,,
InNOut Burger,600 S Brookhurst St,Hamburger,anaheim,,,,,,,
Punjabi Tandoor,327 S Anaheim Blvd A,Indian,anaheim,,,,,,,
Hibachi Steak House,108 S Fairmont Blvd,Japanese steakhouse,anaheim,,,,,,,
Cairo Restaurant & Cafe,10832 Katella Ave,Egyptian,anaheim,,,,,,,
Grasslands Brazilian BBQ & Churrasco,400 West Disney Way 199,Barbecue,anaheim,,,,,,,
Matiki Island Barbeque,3070 W Lincoln Ave Q,Hawaiian,anaheim,,,,,,,
Black Sheep Grilled Cheese BAr,440 S Anaheim Blvd,Fast Food,anaheim,,,,,,,
Agio Ristorante,2085 S Harbor Blvd,Italian,anaheim,,,,,,,
Gandhi Palace Restaurant,1188 W Katella Ave,Indian,anaheim,,,,,,,
Romano's Macaroni Grill,8150 E Santa Ana Canyon Rd,Italian,anaheim,,,,,,,
You & I Thai Cuisine,623 N Euclid St,Thai,anaheim,,,,,,,
Toyo Sushi & Roll,676 S State College Blvd 103,Sushi,anaheim,,,,,,,
Blake's Place,2901 E Miraloma Ave,Barbecue,anaheim,,,,,,,
Taqueria Los Gueros 1,628 W La Palma Ave,Mexican,anaheim,,,,,,,
Casa Rangel Authentic Mexican,6300 E Santa Ana Canyon Rd,Mexican,anaheim,,,,,,,
Mangal,440 S Anaheim Blvd,Halal,anaheim,,,,,,,
Naples Ristorante E Bar,Downtown Disney 1550 Disneyland Dr,Italian,anaheim,,,,,,,
Keno's Restaurant,5750 La Palma Ave,American,anaheim,,,,,,,
California Pizza Place,1770 S Harbor Blvd 140,Pizza,anaheim,,,,,,,
PAPOS Cuban Kitchen,2422 E Katella Ave,Cuban,anaheim,,,,,,,
URBANA Mexican Gastronomy & Mixology,440 S Anaheim Blvd 101,Mexican,anaheim,,,,,,,
Little Arabia Lebanese Bakery And Cuisine,638 S Brookhurst St,Lebanese,anaheim,,,,,,,
California Pizzeria Since 88,1198 W Ball Rd,Pizza,anaheim,,,,,,,
ADYA,Packing House 440 S Anaheim Blvd Unit 201,Indian,anaheim,,,,,,,
Applebee's Grill  Bar,2114 E Lincoln Ave,Restaurant,anaheim,,,,,,,
IHOP,1840 S Harbor Blvd,Restaurant,anaheim,,,,,,,
La Pollada Peruvian Grill,933 S Euclid St,Peruvian,anaheim,,,,,,,
Lindo Michoacan,327 S Anaheim Blvd C,Mexican,anaheim,,,,,,,
Plaza Inn,Disneyland Park,American,anaheim,,,,,,,
Tin Tin Seafood Restaurant,669 N Euclid St,Chinese,anaheim,,,,,,,
Storytellers Cafe,1600 S Disneyland Dr,American,anaheim,,,,,,,
Kaiba Japanese Ramen Sushi & Grill,820 N Euclid St,Japanese,anaheim,,,,,,,
Turkey Legs,Disney California Adventure Park Hollywood Blvd,Food court,anaheim,,,,,,,
K&A Cafe  Catering *Inside The Good Food Hall*,201 W Center Street Promenade,Cafe,anaheim,,,,,,,
Blue Bayou Restaurant,1313 S Harbor Blvd,Cajun,anaheim,,,,,,,
Choy's Chinese Restaurant,2801 W Ball Rd 15,Chinese,anaheim,,,,,,,
Daisy's Diner,Disneyland Park,American,anaheim,,,,,,,
Rolling Boil,440 S Anaheim Blvd 103,Restaurant,anaheim,,,,,,,
French Market Restaurant,1313 S Harbor Blvd,French,anaheim,,,,,,,
Rancho del Zocalo Restaurante,1313 S Harbor Blvd,Mexican,anaheim,,,,,,,
Siam Savory Thai Cuisine,751 S Weir Canyon Rd 159,Thai,anaheim,,,,,,,
Cute Teas,201 W Center Street Promenade,Restaurant,anaheim,,,,,,,
IHOP,1560 S Harbor Blvd,Restaurant,anaheim,,,,,,,
Roman Cucina,211 N Harbor Blvd,Italian,anaheim,,,,,,,
Hummus Bean  Anaheim,131 W Center Street Promenade,Mediterranean,anaheim,,,,,,,
Calivino Wine Pub  Orange County  Fine Wine & Craft Beer,2410 E Katella Ave,Restaurant,anaheim,,,,,,,
Baja California Mexican Grill,188 Lincoln Ave,Mexican,anaheim,,,,,,,
Rollin Sushi Cafe,140 W Center Street Promenade,Sushi,anaheim,,,,,,,
Anaheim Pizza,1527 E La Palma Ave,Pizza,anaheim,,,,,,,
Rubio's,2406 E Katella Ave,Seafood,anaheim,,,,,,,
Tandoori Garden,30 S Anaheim Blvd,Indian,anaheim,,,,,,,
BJ's Restaurant & Brewhouse,8188 E Santa Ana Canyon Rd,Brewery,anaheim,,,,,,,
Lui's Pizza & Subs,1150 N Harbor Blvd 106,Pizza,anaheim,,,,,,,
Cultivation Kitchen,350 S Anaheim Blvd,Restaurant,anaheim,,,,,,,
Little Marri's Italian Food,1440 S Anaheim Blvd,Italian,anaheim,,,,,,,
Varsity Burgers,600 W Lincoln Ave,Fast Food,anaheim,,,,,,,
El Torito,2020 E Ball Rd,Mexican,anaheim,,,,,,,
IHOP,830 N Euclid St,Restaurant,anaheim,,,,,,,
Hungry Bear Restaurant,1313 Disneyland Dr,American,anaheim,,,,,,,
The Fresh Bites,895 S East St,Restaurant,anaheim,,,,,,,
The Flame Broiler,250 S Lemon St,Fast Food,anaheim,,,,,,,
Ki Sushi and Sake Bar,5151 Beach Blvd AB,Sushi,anaheim,,,,,,,
Tacos Jr's,450 S State College Blvd,Mexican,anaheim,,,,,,,
DonerG Turkish & Mediterranean Grill  Anaheim,2139 E Ball Rd,Mediterranean,anaheim,,,,,,,
InNOut Burger,1168 State College Blvd,Hamburger,anaheim,,,,,,,
Ma's Dumpling House,627 N Euclid St,Chinese,anaheim,,,,,,,
Mulberry Street Ristorante,114 W Wilshire Ave,Italian,anaheim,,,,,,,
Taquerias Guadalajara,520 N Anaheim Blvd,Mexican,anaheim,,,,,,,
Panera Bread,1480 Harbor Blvd,Sandwich,anaheim,,,,,,,
IHOP,2250 E Lincoln Ave,Restaurant,anaheim,,,,,,,
Beba's Restaurant,1909 E Lincoln Ave,South American,anaheim,,,,,,,
Del Taco,1155 E Orangethorpe Ave,Fast Food,anaheim,,,,,,,
Sweetbird,440 S Anaheim Blvd 107,Chicken,anaheim,,,,,,,
Rubio's Coastal Grill,520 North Euclid Avenue,Seafood,anaheim,,,,,,,
El Naranjito Mexican Grill,1077 N Harbor Blvd,Restaurant,anaheim,,,,,,,
El Pollo Norteno,528 W Lincoln Ave,Mexican,anaheim,,,,,,,
Pho Place Vietnamese Restaurant,511 S Brookhurst St,Vietnamese,anaheim,,,,,,,
Mos 2,1008 W Lincoln Ave,Asian,anaheim,,,,,,,
Ruby's Diner,1128 W Lincoln Ave,Diner,anaheim,,,,,,,
M Rico Antojitos Mexicanos Restaurant,843 S Harbor Blvd,Mexican,anaheim,,,,,,,
El Nopal Restaurante,530 N East St,Mexican,anaheim,,,,,,,
El Patio Restaurant,1750 W La Palma Ave,Mexican,anaheim,,,,,,,
Mariscos El Governador,1513 E La Palma Ave,Seafood,anaheim,,,,,,,
Rubio's Coastal Grill,5781 E Santa Ana Canyon Rd,Seafood,anaheim,,,,,,,
Taqueria El Trompo,558 S Anaheim Blvd 106,Mexican,anaheim,,,,,,,
Paradise Garden Grill,1313 S Disneyland Dr,Mediterranean,anaheim,,,,,,,
Buca di Beppo Italian Restaurant,11757 Harbor Blvd,Italian,anaheim,,,,,,,
El Pollo Loco,110 W Ball Rd,Mexican,anaheim,,,,,,,
China Wall,170 Lincoln Ave,Chinese,anaheim,,,,,,,
Alien Pizza Planet,1313 S Harbor Blvd,Pizza,anaheim,,,,,,,
18 Folds,430 S Anaheim Blvd,Chinese,anaheim,,,,,,,
Flame Broiler,109 E Ball Rd,Fast Food,anaheim,,,,,,,
Taqueria El Triunfo,922 W Lincoln Ave,Mexican,anaheim,,,,,,,
Ted's Burgers,899 S Anaheim Blvd,Hamburger,anaheim,,,,,,,
LAG Bar,211 W Center Street Promenade,Grill,anaheim,,,,,,,
Tacos Super Gallito,800 W Lincoln Ave,Mexican,anaheim,,,,,,,
Angelo's and Vinci's Ristorante,550 N Harbor Blvd,Italian,anaheim,,,,,,,
Jack in the Box,290 W Lincoln Ave,Fast Food,anaheim,,,,,,,
Minnie & Friends  Breakfast in the Park,1313 Harbor Blvd,Breakfast,anaheim,,,,,,,
Mint Julep Bar,1313 S Harbor Blvd,American,anaheim,,,,,,,
Golden Corral Buffet & Grill,2190 E Lincoln Ave,Buffet,anaheim,,,,,,,
Panda Express,927 S Euclid St A,Chinese,anaheim,,,,,,,
Kapit Bahay,615 N Euclid St,Filipino,anaheim,,,,,,,
Camino Real Market,855 S State College Blvd,Mexican,anaheim,,,,,,,
Denny's,210 S Euclid St,Diner,anaheim,,,,,,,
Flo's V8 Cafe,Disney California Adventure Park Rte 66,Restaurant,anaheim,,,,,,,
Pepz Pizza & Eatery,726 S State College Blvd,Pizza,anaheim,,,,,,,
Taco Boy,725 N Anaheim Blvd,Mexican,anaheim,,,,,,,
Carl's Jr,275 S Harbor Blvd,Fast Food,anaheim,,,,,,,
Costa Rica Restaurant,6421 6421 2500 W Lincoln Ave,Costa Rican,anaheim,,,,,,,
China Chefs,1142 N East St,Chinese,anaheim,,,,,,,
Cancun Juice,2108 Lincoln Ave,Mexican,anaheim,,,,,,,
El Pollo Fino,723 N Anaheim Blvd,Restaurant,anaheim,,,,,,,
Carl's Jr,1200 N Harbor Blvd,Fast Food,anaheim,,,,,,,
Hawaiian King BBQ,2170 E Lincoln Ave,Barbecue,anaheim,,,,,,,
Jamba Downtown Disney,1570 S Disneyland Dr Ste 102,Restaurant,anaheim,,,,,,,
L&L Hawaiian Barbecue,2219B W Ball Rd,Hawaiian,anaheim,,,,,,,
Jollibee,601 N Euclid St,Fast Food,anaheim,,,,,,,
Restaurante y Pupuseria Comalapa 2,1781 W Lincoln Ave,Salvadoran,anaheim,,,,,,,
Napolini Pizzeria,Downtown Disney 1580 Disneyland Dr,Italian,anaheim,,,,,,,
Popeyes Louisiana Kitchen,1061 N State College Blvd,Chicken,anaheim,,,,,,,
206 BCE Noodles,440 S Anaheim Blvd,Pho,anaheim,,,,,,,
Biyako,512 S State College Blvd,Sushi,anaheim,,,,,,,
Cancun Juice,603 N Euclid St,Mexican,anaheim,,,,,,,
Pho Kingdom AnaheimNoodle Soup,1150 N Harbor Blvd 160,Vietnamese,anaheim,,,,,,,
Subway,118 W Lincoln Ave Suite F,Sandwich,anaheim,,,,,,,
LIT Cafe OC,1071 N Tustin Ave Suite 100,Brunch,anaheim,,,,,,,
Pizza Loca,1230 1 2 E Lincoln Ave,Pizza,anaheim,,,,,,,
Pizza Hut,618 W La Palma Ave,Pizza,anaheim,,,,,,,
Monarch 9,22755 Savi Ranch Pkwy,Vietnamese,anaheim,,,,,,,
Oggi's Pizza & Brewing Co,12362 Chapman Ave,Pizza,anaheim,,,,,,,
Sizzler,7902 Orangethorpe Ave,Restaurant,anaheim,,,,,,,
Tacos Y Birria El Guerro,,Fast Food,anaheim,,,,,,,
Day & Night Groceries & Taqueria,5157 859 S Harbor Blvd,Restaurant,anaheim,,,,,,,
Wendy's,680 N Euclid St Ave,Fast Food,anaheim,,,,,,,
Specialty Restaurants Corporation,8191 E Kaiser Blvd,Corporate office,anaheim,,,,,,,
Crossbar Restaurant & Canteen,300 W Lincoln Ave,Grill,anaheim,,,,,,,
Trader Sam's Enchanted Tiki Bar,1150 Magic Way,Bar,anaheim,,,,,,,
Tikka Guys,160 W Lincoln Ave,Pakistani,anaheim,,,,,,,
Poseidon Greek Cuisine,1721 West Katella Avenue GH,Restaurant,anaheim,,,,,,,
GCH Craftsman Grill,1313 Disneyland Dr,Snack bar,anaheim,,,,,,,
Marina Cafe,411 W Broadway,Lunch,anaheim,,,,,,,
Adorable Snowman Frosted Treats,1313 S Disneyland Dr,Restaurant,anaheim,,,,,,,
Lazy Bird,143 W Center Street Promenade,Health Food,anaheim,,,,,,,
Orange Tei,440 S Anaheim Blvd 202203,Japanese,anaheim,,,,,,,
Tropical Hideaway,1313 Disneyland Dr,Restaurant,anaheim,,,,,,,
Tiki Juice Bar,1313 S Harbor Blvd,Juice,anaheim,,,,,,,
WaBa Grill,1125 S Anaheim Blvd,Asian Fusion,anaheim,,,,,,,
NOVA Kitchen & Bar,12361 Chapman Ave,Asian Fusion,anaheim,,,,,,,
Refreshment Corner hosted by CocaCola,217 S Main St,Snack bar,anaheim,,,,,,,
Captain Kidd's Family Dining,1550 S Harbor Blvd,Buffet,anaheim,,,,,,,
Subway,805 S Harbor Blvd,Sandwich,anaheim,,,,,,,
Jugos y Tortas,558 S Anaheim Blvd,Mexican,anaheim,,,,,,,
Slice Pizzeria,700 W Convention Way,Restaurant,anaheim,,,,,,,
Sonic DriveIn,1632 Lemon St,Fast Food,anaheim,,,,,,,
Mix It Up,440 S Anaheim Blvd,Salad,anaheim,,,,,,,
Knafeh Cafe,866 S Brookhurst St,Pastries,anaheim,,,,,,,
Alberto's Mexican Food,9922 W Ball Rd,Mexican,anaheim,,,,,,,
McDonald's,119 W Ball Rd,Fast Food,anaheim,,,,,,,
Golden Road Brewing Anaheim,2210 E Orangewood Ave,Brewery,anaheim,,,,,,,
Iron Press,440 S Anaheim Blvd,Brewpub,anaheim,,,,,,,
Alberto's,1258 S State College Blvd,Mexican,anaheim,,,,,,,
Pandor Artisan Bakery and Cafe,440 S Anaheim Blvd Suite 214,Bakery,anaheim,,,,,,,
BJ's Restaurant & Brewhouse,460 The City Dr S,Restaurant,anaheim,,,,,,,
Tamba30 Indian Restaurant & Banquet,30 S Anaheim Blvd,Modern Indian restaurant,anaheim,,,,,,,
The Habit Burger Grill,101 E Orangethorpe Ave D,Hamburger,anaheim,,,,,,,
Donde Adela Colombian Restaurant,1707 W Chapman Ave,Colombian,anaheim,,,,,,,
King Harbor Seafood Restaurant,13018 Harbor Blvd,Chinese,anaheim,,,,,,,
Sizzler  Delivery or Takeout Available,584 N Tustin St,Restaurant,anaheim,,,,,,,
Healthy Junk at the House,440 S Anaheim Blvd 209B,Vegan,anaheim,,,,,,,
Hoa Sen,12180 Brookhurst St,Vegetarian,anaheim,,,,,,,
Il Garage Restaurant,11200 Beach Blvd,Italian,anaheim,,,,,,,
Rubio's Coastal Grill,20 City Blvd W Building JSuite F8,Seafood,anaheim,,,,,,,
Perry perry,,Restaurant,anaheim,,,,,,,
House of pancakes,,Pancake,anaheim,,,,,,,
Kat Saka's Kettle,1313 Disneyland Dr,Restaurant,anaheim,,,,,,,
Club 33,1313 Harbor Blvd,Club,anaheim,,,,,,,
Francoli Gourmet,100 S Glassell St,Northern Italian,anaheim,,,,,,,
The Blind Rabbit,440 S Anaheim Blvd 104,Bar,anaheim,,,,,,,
Buffalo Wild Wings,20 City Blvd E 901,Chicken Wings,anaheim,,,,,,,
Citrus City Grille,122 N Glassell St,American,anaheim,,,,,,,
The Fifth,1650 S Harbor Blvd,Bar,anaheim,,,,,,,
Golden corral,,Restaurant,anaheim,,,,,,,
Tranquil Tea Lounge,106 W Wilshire Ave,Restaurant,anaheim,,,,,,,
Porto's Bakery and Cafe,7640 Beach Blvd,Bakery,anaheim,,,,,,,
Pieology Fullerton ChapmanState College,516 N State College Blvd,Pizza,anaheim,,,,,,,
Souplantation,1901 W Malvern Ave,Buffet,anaheim,,,,,,,
Marie Callender's,13252 Brookhurst St,American,anaheim,,,,,,,
Panera Bread,1028 S Harbor Blvd,Cafe,anaheim,,,,,,,
Playground,220 E 4th St 102,Small Plates,anaheim,,,,,,,
Mimi's Cafe,18342 Imperial Hwy,Bistro,anaheim,,,,,,,
The Habit Burger Grill,2720 Nutwood Ave,Hamburger,anaheim,,,,,,,
Pieology Pizzeria Cypress Village,9543 Valley View St,Pizza,anaheim,,,,,,,
Colony Wine Merchant,280 S Lemon St,Wine store,anaheim,,,,,,,
Patty's Cakes and Desserts,825 W Commonwealth Ave,Dessert shop,anaheim,,,,,,,
The Vox Kitchen,16161 Brookhurst St,Asian Fusion,anaheim,,,,,,,
Cedar Creek Brea,20 Pointe Dr,Restaurant,anaheim,,,,,,,
California Fish Grill,3988 Barranca Pkwy,Seafood,anaheim,,,,,,,
The Cove on Harbor Market & Cafe,1540 S Harbor Blvd,Cafe,anaheim,,,,,,,
Jolly Holiday Bakery Cafe,1313 Disneyland Dr,Cafe,anaheim,,,,,,,
Oliver Fish House,1828 A St,Seafood,antioch,,,,,,,
California Burrito,2404 Mahogany Way,Restaurant,antioch,,,,,,,
Olive Garden Italian Restaurant,4195 Century Blvd,Italian,antioch,,,,,,,
Tony's Beer Garden,809 W 2nd St,Grill,antioch,,,,,,,
MOC Crawfish,2741 Lone Tree Way,Cajun,antioch,,,,,,,
China City Restaurant,2757 Lone Tree Way,Chinese,antioch,,,,,,,
Red Lobster,4095 Century Blvd,Seafood,antioch,,,,,,,
Antioch Buffet,4250 Lone Tree Way,Buffet,antioch,,,,,,,
Taqueria Adame,1600 G St,Restaurant,antioch,,,,,,,
Aracely's Restaurant & Market,1903 D St,Mexican,antioch,,,,,,,
Sawaddee Thai Cuisine,1884 A St,Thai,antioch,,,,,,,
Chop Chop Restaurant,1115 E 18th St,Chinese,antioch,,,,,,,
South North Dragon,1611 A St,Chinese,antioch,,,,,,,
Veer Da Dhaba,2376 Buchanan Rd,Indian,antioch,,,,,,,
Juarez Mexican Restaurant,1806 A St,Mexican,antioch,,,,,,,
The Habit Burger Grill,5829 Lone Tree Way,Hamburger,antioch,,,,,,,
Miravalle Mexican Restaurant,3010 Delta Fair Blvd,Mexican,antioch,,,,,,,
Outback Steakhouse,4350 Century Blvd,Steak,antioch,,,,,,,
Empress Garden Chinese Restaurant,2303 Buchanan Rd,Chinese,antioch,,,,,,,
Tao San Jin,5867 Lone Tree Way,Chinese,antioch,,,,,,,
Ngon Noodle House Restaurant,3676 Delta Fair Blvd,Vietnamese,antioch,,,,,,,
Kabul Restaurant and Market,2521 San Jose Dr,Afghani,antioch,,,,,,,
Falafel Town House of Mediterranean,3712 Lone Tree Way Suite C,Mediterranean,antioch,,,,,,,
Southern Cafe,400 G St,Restaurant,antioch,,,,,,,
Nuce Nuce Deli,101 Waldie Plaza,Restaurant,antioch,,,,,,,
Water Wheels,4454 Lone Tree Way,Chinese,antioch,,,,,,,
La Sierra Taqueria,901 H St,Mexican,antioch,,,,,,,
El Calabozo Taqueria,2547 San Jose Dr,Mexican,antioch,,,,,,,
Canton City,212 G St,Chinese,antioch,,,,,,,
Xtreme Burger,4045 Lone Tree Way F,Hamburger,antioch,,,,,,,
Burgers Plus,740 W 2nd St,Hamburger,antioch,,,,,,,
Wence House California Cuisine,6670 Lone Tree Way 1,American,antioch,,,,,,,
Hillcrest Restaurant and Taphouse,2709 Hillcrest Ave,Restaurant,antioch,,,,,,,
Solid Rock Cafe Antioch,422 W 2nd St,Restaurant,antioch,,,,,,,
Rice Bowl,3436 Deer Valley Rd,Chinese,antioch,,,,,,,
The Habit Burger Grill DriveThru,2430 Mahogany Way,Hamburger,antioch,,,,,,,
Chili's Grill & Bar,5809 Lone Tree Way,Tex Mex,antioch,,,,,,,
Falafel Town,3712 Lone Tree Way,Mediterranean,antioch,,,,,,,
Applebee's Grill  Bar,2737 Hillcrest Ave,Restaurant,antioch,,,,,,,
Kabuki Sushi,2719 Hillcrest Ave,Japanese,antioch,,,,,,,
Kanpai Sushi,5865 Lone Tree Way,Sushi,antioch,,,,,,,
Red Caboose,210 Fulton Shipyard Rd,Restaurant,antioch,,,,,,,
Los Tres Reyes Mexican food,992 Fitzuren Rd,Mexican,antioch,,,,,,,
Tailgaters Sports Bar & Grill,4605 Golf Course Rd,Grill,antioch,,,,,,,
Lucky Chen,1721 Alhambra Drive,Asian,antioch,,,,,,,
Los Caporales Taqueria,1645 A St,Mexican,antioch,,,,,,,
Boba Wings Vietnamese restaurant,212 E 18th St,Chicken Wings,antioch,,,,,,,
El Caporal Taqueria,4470 Lone Tree Way,Mexican,antioch,,,,,,,
Los 3 Amigos,1123 E 18th St,Mexican,antioch,,,,,,,
Mabuhay Oriental Cuisine,2335 Buchanan Rd,Filipino,antioch,,,,,,,
The Original Mels Diner,4827 Lone Tree Way,American,antioch,,,,,,,
Lone Tree Thai Cuisine,5401 Lone Tree Way  150,Thai,antioch,,,,,,,
Mountain Mike's Pizza,2509 Somersville Rd,Pizza,antioch,,,,,,,
Mountain Mike's Pizza,3612 Lone Tree Way,Pizza,antioch,,,,,,,
Aladino's Pizza,1324 Sunset Dr,Restaurant,antioch,,,,,,,
Fosters Freeze,400 E 18th St,Fast Food,antioch,,,,,,,
Las Brumas Salvadorian Food,913 W 10th St,Salvadoran,antioch,,,,,,,
Wong's Restaurant,3704 Lone Tree Way,Chinese,antioch,,,,,,,
Panda Express,5789 Lone Tree Way,Chinese,antioch,,,,,,,
Panera Bread,5897 Lone Tree Way,Sandwich,antioch,,,,,,,
Pizza Guys,3130 Contra Loma Blvd,Pizza,antioch,,,,,,,
CHAVELITA'S,3664 Lone Tree Way,Mexican,antioch,,,,,,,
Antojitos De Jalisco,3040 Delta Fair Blvd,Mexican,antioch,,,,,,,
Wendy's,1809 A St,Fast Food,antioch,,,,,,,
Inka Palace Peruvian Restaurant,1635 A St,Peruvian,antioch,,,,,,,
Dairy Queen,607 E 18th St,Fast Food,antioch,,,,,,,
L&L Hawaiian Barbecue,5035 Lone Tree Way,Hawaiian,antioch,,,,,,,
Country Waffles,5865 Lone Tree Way ste a,Breakfast,antioch,,,,,,,
